datetime,Open,High,Low,Close,Volume
2021-12-31 05:00:00,16411.259765625,16464.619140625,16317.259765625,16320.080078125,3392580000
2022-01-03 05:00:00,16395.509765625,16504.140625,16306.6396484375,16501.76953125,4429960000
2022-01-04 05:00:00,16513.869140625,16513.869140625,16151.900390625,16279.73046875,5131110000
2022-01-05 05:00:00,16190.5498046875,16249.23046875,15763.83984375,15771.7802734375,5031850000
2022-01-06 05:00:00,15675.2197265625,15900.599609375,15608.5703125,15765.3603515625,4790820000
2022-01-07 05:00:00,15774.1298828125,15835.0,15526.7998046875,15592.1904296875,4238070000
2022-01-10 05:00:00,15383.1796875,15627.919921875,15165.5302734375,15614.4296875,5317180000
2022-01-11 05:00:00,15582.7197265625,15848.5595703125,15496.91015625,15844.1201171875,4390710000
2022-01-12 05:00:00,15955.48046875,16017.3896484375,15815.9501953125,15905.099609375,4338530000
2022-01-13 05:00:00,15970.08984375,15990.3798828125,15468.08984375,15495.6201171875,4302020000
2022-01-14 05:00:00,15396.4697265625,15617.1796875,15396.4697265625,15611.58984375,4374020000
2022-01-18 05:00:00,15378.0595703125,15446.2998046875,15182.9599609375,15210.759765625,5060790000
2022-01-19 05:00:00,15287.25,15382.0,15038.4404296875,15047.83984375,4665340000
2022-01-20 05:00:00,15176.3798828125,15347.6201171875,14832.6904296875,14846.4599609375,5102050000
2022-01-21 05:00:00,14728.66015625,14868.4501953125,14432.6396484375,14438.400390625,5870830000
2022-01-24 05:00:00,14160.91015625,14532.5703125,13724.849609375,14509.580078125,6998770000
2022-01-25 05:00:00,14237.599609375,14410.4296875,14033.8095703125,14149.1201171875,5019380000
2022-01-26 05:00:00,14492.51953125,14646.5400390625,14006.400390625,14172.759765625,5771140000
2022-01-27 05:00:00,14346.4599609375,14419.4501953125,13972.8798828125,14003.1103515625,5177380000
2022-01-28 05:00:00,14091.3095703125,14457.7802734375,13880.48046875,14454.6103515625,4971930000
2022-01-31 05:00:00,14505.0703125,14934.51953125,14442.8798828125,14930.0498046875,5124940000
2022-02-01 05:00:00,14966.599609375,15034.419921875,14749.490234375,15019.6796875,4671850000
2022-02-02 05:00:00,15173.0302734375,15196.400390625,14960.849609375,15139.740234375,4673140000
2022-02-03 05:00:00,14693.849609375,14856.509765625,14471.2001953125,14501.1103515625,4326300000
2022-02-04 05:00:00,14566.2802734375,14832.0498046875,14452.2802734375,14694.349609375,4121340000
2022-02-07 05:00:00,14716.4296875,14813.8603515625,14524.6298828125,14571.25,4268730000
2022-02-08 05:00:00,14533.25,14785.2197265625,14485.7802734375,14747.0302734375,4293770000
2022-02-09 05:00:00,14930.990234375,15057.900390625,14870.3603515625,15056.9599609375,4729730000
2022-02-10 05:00:00,14770.6796875,15037.259765625,14636.6201171875,14705.6396484375,5212510000
2022-02-11 05:00:00,14739.4599609375,14769.6396484375,14194.5400390625,14253.83984375,5237320000
2022-02-14 05:00:00,14233.400390625,14400.7802734375,14119.73046875,14268.58984375,4347350000
2022-02-15 05:00:00,14482.1103515625,14624.5302734375,14444.4599609375,14620.8203125,4416840000
2022-02-16 05:00:00,14514.83984375,14647.7900390625,14399.2900390625,14603.6396484375,4238560000
2022-02-17 05:00:00,14485.080078125,14497.4599609375,14155.4296875,14171.740234375,4278370000
2022-02-18 05:00:00,14207.5498046875,14225.7197265625,13918.759765625,14009.5400390625,4501940000
2022-02-22 05:00:00,13892.8095703125,14109.259765625,13720.919921875,13870.5302734375,4849170000
2022-02-23 05:00:00,14016.9404296875,14035.9296875,13502.580078125,13509.4296875,4639330000
2022-02-24 05:00:00,13065.4404296875,13989.099609375,13065.4404296875,13974.669921875,6180200000
2022-02-25 05:00:00,13973.900390625,14193.0,13850.2900390625,14189.16015625,4628720000
2022-02-28 05:00:00,14058.6103515625,14296.599609375,14009.3603515625,14237.8095703125,5928130000
2022-03-01 05:00:00,14197.66015625,14271.580078125,13906.919921875,14005.990234375,6131350000
2022-03-02 05:00:00,14075.1103515625,14292.7197265625,13962.6904296875,14243.6904296875,5246390000
2022-03-03 05:00:00,14339.7001953125,14342.5595703125,13965.1103515625,14035.2099609375,5092580000
2022-03-04 05:00:00,13957.599609375,13992.9697265625,13738.6103515625,13837.830078125,5343900000
2022-03-07 05:00:00,13853.5302734375,13879.099609375,13314.4404296875,13319.3798828125,6195370000
2022-03-08 05:00:00,13275.23046875,13663.26953125,13129.400390625,13267.6103515625,6683960000
2022-03-09 05:00:00,13610.48046875,13793.1103515625,13504.48046875,13742.2001953125,5396550000
2022-03-10 05:00:00,13577.83984375,13633.6904296875,13399.4599609375,13591.0,5071250000
2022-03-11 05:00:00,13701.7998046875,13714.4404296875,13285.1904296875,13301.830078125,5288210000
2022-03-14 04:00:00,13248.08984375,13386.669921875,13020.400390625,13046.6396484375,5876710000
2022-03-15 04:00:00,13174.9697265625,13488.1796875,13092.4501953125,13458.5595703125,5440100000
2022-03-16 04:00:00,13633.1201171875,13960.25,13475.08984375,13956.7900390625,6552210000
2022-03-17 04:00:00,13878.990234375,14125.669921875,13827.33984375,14118.599609375,5612090000
2022-03-18 04:00:00,14061.2900390625,14427.4697265625,14014.4296875,14420.080078125,8149290000
2022-03-21 04:00:00,14377.150390625,14470.6796875,14190.5302734375,14376.08984375,5673940000
2022-03-22 04:00:00,14396.0302734375,14688.9697265625,14385.5498046875,14654.330078125,5445100000
2022-03-23 04:00:00,14525.2197265625,14681.330078125,14446.0400390625,14447.5498046875,5024230000
2022-03-24 04:00:00,14529.7197265625,14767.73046875,14440.669921875,14765.6904296875,5149520000
2022-03-25 04:00:00,14766.900390625,14805.8798828125,14577.58984375,14754.3095703125,5585100000
2022-03-28 04:00:00,14763.16015625,14989.080078125,14705.919921875,14987.400390625,5129500000
2022-03-29 04:00:00,15142.9296875,15265.419921875,15039.6103515625,15239.3203125,6060890000
2022-03-30 04:00:00,15177.150390625,15229.009765625,15010.33984375,15071.5498046875,5479200000
2022-03-31 04:00:00,15074.23046875,15088.3798828125,14835.16015625,14838.490234375,5453890000
2022-04-01 04:00:00,14886.91015625,14925.9296875,14723.830078125,14861.2099609375,5002790000
2022-04-04 04:00:00,14903.3798828125,15161.8896484375,14884.5703125,15159.580078125,4630100000
2022-04-05 04:00:00,15109.26953125,15120.669921875,14782.5703125,14820.6396484375,4727710000
2022-04-06 04:00:00,14600.2998046875,14639.349609375,14395.400390625,14498.8896484375,5360420000
2022-04-07 04:00:00,14469.5,14624.240234375,14315.6904296875,14531.8095703125,4856090000
2022-04-08 04:00:00,14450.5302734375,14490.1904296875,14307.6796875,14327.259765625,4574080000
2022-04-11 04:00:00,14149.599609375,14187.669921875,13979.1396484375,13990.2099609375,4946680000
2022-04-12 04:00:00,14175.66015625,14264.740234375,13882.75,13940.240234375,4991720000
2022-04-13 04:00:00,13939.6103515625,14258.8095703125,13919.48046875,14217.2900390625,4909720000
2022-04-14 04:00:00,14225.4697265625,14235.3896484375,13884.8203125,13893.2099609375,4642240000
2022-04-18 04:00:00,13859.4697265625,13997.9296875,13788.9599609375,13910.759765625,4365230000
2022-04-19 04:00:00,13882.75,14236.509765625,13844.740234375,14210.259765625,4562840000
2022-04-20 04:00:00,14246.2001953125,14263.6103515625,13962.8603515625,13998.5302734375,4678930000
2022-04-21 04:00:00,14174.919921875,14277.2099609375,13682.6796875,13720.4501953125,5233110000
2022-04-22 04:00:00,13714.6298828125,13769.400390625,13342.7900390625,13356.8701171875,4475090000
2022-04-25 04:00:00,13275.41015625,13541.76953125,13239.73046875,13533.2197265625,4845160000
2022-04-26 04:00:00,13447.66015625,13447.66015625,13009.650390625,13009.7099609375,5168160000
2022-04-27 04:00:00,13009.400390625,13241.9404296875,12936.41015625,13003.3603515625,4810720000
2022-04-28 04:00:00,13254.9599609375,13542.5595703125,13038.169921875,13456.0595703125,5067150000
2022-04-29 04:00:00,13274.9404296875,13428.5302734375,12835.48046875,12854.7998046875,4733070000
2022-05-02 04:00:00,12864.830078125,13083.5703125,12716.6298828125,13075.849609375,4918240000
2022-05-03 04:00:00,13045.349609375,13178.740234375,12982.7001953125,13089.900390625,4547280000
2022-05-04 04:00:00,13110.2998046875,13556.669921875,12887.5302734375,13535.7099609375,5498050000
2022-05-05 04:00:00,13344.7900390625,13344.7900390625,12710.58984375,12850.5498046875,5308920000
2022-05-06 04:00:00,12776.8603515625,12926.580078125,12522.76953125,12693.5302734375,5324480000
2022-05-09 04:00:00,12465.91015625,12542.3203125,12136.1904296875,12187.7197265625,5939140000
2022-05-10 04:00:00,12496.83984375,12537.8896484375,12173.4697265625,12345.8603515625,6218260000
2022-05-11 04:00:00,12240.2099609375,12470.8896484375,11939.08984375,11967.5595703125,6152370000
2022-05-12 04:00:00,11790.1298828125,12128.73046875,11692.1201171875,11945.5,6679470000
2022-05-13 04:00:00,12125.9296875,12429.2802734375,12069.1298828125,12387.400390625,5894020000
2022-05-16 04:00:00,12297.0703125,12395.509765625,12196.2099609375,12243.580078125,4930250000
2022-05-17 04:00:00,12496.6298828125,12572.990234375,12333.990234375,12564.099609375,5093960000
2022-05-18 04:00:00,12352.919921875,12389.9599609375,11887.0,11928.3095703125,5064120000
2022-05-19 04:00:00,11872.5595703125,12066.849609375,11795.7900390625,11875.6298828125,5154410000
2022-05-20 04:00:00,12037.0302734375,12044.7001953125,11492.2900390625,11835.6201171875,5434370000
2022-05-23 04:00:00,11867.080078125,12047.8095703125,11785.759765625,12034.2802734375,4552200000
2022-05-24 04:00:00,11807.7802734375,11842.8095703125,11576.1103515625,11769.83984375,4724430000
2022-05-25 04:00:00,11732.4501953125,12028.8896484375,11714.26953125,11943.9296875,4519690000
2022-05-26 04:00:00,11906.830078125,12337.73046875,11901.8701171875,12276.7900390625,4672620000
2022-05-27 04:00:00,12421.7998046875,12682.580078125,12405.2900390625,12681.419921875,4793900000
2022-05-31 04:00:00,12688.9501953125,12762.83984375,12482.3203125,12642.099609375,6045500000
2022-06-01 04:00:00,12750.3095703125,12820.4697265625,12457.91015625,12548.3603515625,4719900000
2022-06-02 04:00:00,12498.6298828125,12897.6298828125,12447.76953125,12892.8896484375,4445840000
2022-06-03 04:00:00,12650.3798828125,12724.8095703125,12505.759765625,12548.0302734375,4130040000
2022-06-06 04:00:00,12745.8896484375,12804.4599609375,12534.580078125,12599.6298828125,4647010000
2022-06-07 04:00:00,12456.490234375,12737.2998046875,12413.5595703125,12711.6796875,4411240000
2022-06-08 04:00:00,12682.8095703125,12776.650390625,12578.5498046875,12615.1298828125,4708980000
2022-06-09 04:00:00,12543.3701171875,12666.41015625,12265.8603515625,12269.7802734375,5408460000
2022-06-10 04:00:00,12052.58984375,12082.6904296875,11825.349609375,11832.8203125,5152020000
2022-06-13 04:00:00,11472.1904296875,11568.650390625,11254.1904296875,11288.3203125,5937320000
2022-06-14 04:00:00,11385.1796875,11418.2197265625,11205.919921875,11311.6904296875,4819890000
2022-06-15 04:00:00,11468.1298828125,11751.2900390625,11346.5400390625,11593.76953125,5368500000
2022-06-16 04:00:00,11286.8701171875,11311.0498046875,11037.2099609375,11127.5703125,5696630000
2022-06-17 04:00:00,11172.650390625,11357.9697265625,11089.9296875,11265.990234375,7452830000
2022-06-21 04:00:00,11446.98046875,11638.4697265625,11446.98046875,11546.759765625,5226260000
2022-06-22 04:00:00,11427.740234375,11708.080078125,11423.2001953125,11527.7099609375,5238180000
2022-06-23 04:00:00,11622.08984375,11729.6201171875,11515.48046875,11697.6796875,5258200000
2022-06-24 04:00:00,11826.9501953125,12112.8203125,11812.1796875,12105.849609375,9468130000
2022-06-27 04:00:00,12157.9296875,12175.98046875,11965.669921875,12008.240234375,5047860000
2022-06-28 04:00:00,12021.33984375,12133.8701171875,11633.1298828125,11637.76953125,5433220000
2022-06-29 04:00:00,11619.009765625,11710.2099609375,11537.7197265625,11658.259765625,5650860000
2022-06-30 04:00:00,11532.3203125,11650.9599609375,11322.8603515625,11503.7197265625,5654520000
2022-07-01 04:00:00,11472.6298828125,11592.849609375,11378.6298828125,11585.6796875,4865730000
2022-07-05 04:00:00,11419.33984375,11781.740234375,11366.0703125,11779.900390625,5053570000
2022-07-06 04:00:00,11807.080078125,11941.3095703125,11727.3603515625,11852.58984375,4851170000
2022-07-07 04:00:00,11913.73046875,12137.7099609375,11897.509765625,12109.0498046875,4685050000
2022-07-08 04:00:00,11977.9501953125,12179.3203125,11956.0302734375,12125.6904296875,4526570000
2022-07-11 04:00:00,12008.759765625,12026.0595703125,11830.8896484375,11860.2802734375,4362910000
2022-07-12 04:00:00,11926.83984375,11990.4404296875,11684.01953125,11744.990234375,4317860000
2022-07-13 04:00:00,11523.91015625,11819.6904296875,11498.9599609375,11728.5302734375,4433060000
2022-07-14 04:00:00,11637.1796875,11801.1103515625,11488.26953125,11768.400390625,4481070000
2022-07-15 04:00:00,11896.150390625,11987.51953125,11828.1298828125,11983.6201171875,4369060000
2022-07-18 04:00:00,12089.6796875,12156.08984375,11836.51953125,11877.5,5057920000
2022-07-19 04:00:00,12046.6904296875,12258.3701171875,11967.919921875,12249.419921875,5302740000
2022-07-20 04:00:00,12269.0703125,12488.3896484375,12232.2001953125,12439.6796875,5467080000
2022-07-21 04:00:00,12466.1298828125,12620.5,12351.419921875,12619.41015625,4680930000
2022-07-22 04:00:00,12575.759765625,12662.8603515625,12322.8203125,12396.4697265625,4721880000
2022-07-25 04:00:00,12391.2099609375,12415.58984375,12244.400390625,12328.41015625,4346520000
2022-07-26 04:00:00,12248.2099609375,12259.009765625,12051.2099609375,12086.900390625,4349760000
2022-07-27 04:00:00,12299.33984375,12660.76953125,12256.9404296875,12601.4697265625,4588480000
2022-07-28 04:00:00,12580.6103515625,12741.830078125,12433.5498046875,12717.8701171875,4924950000
2022-07-29 04:00:00,12784.2001953125,12986.6396484375,12726.25,12947.9697265625,4907410000
2022-08-01 04:00:00,12877.0400390625,13084.6103515625,12833.16015625,12940.7802734375,4396390000
2022-08-02 04:00:00,12853.0400390625,13073.26953125,12809.009765625,12901.599609375,4792140000
2022-08-03 04:00:00,12983.580078125,13289.1904296875,12974.849609375,13253.259765625,5667990000
2022-08-04 04:00:00,13253.76953125,13326.7197265625,13170.4404296875,13311.0400390625,5451470000
2022-08-05 04:00:00,13107.4501953125,13286.01953125,13070.3603515625,13207.6904296875,4911300000
2022-08-08 04:00:00,13227.08984375,13394.5400390625,13103.7998046875,13159.16015625,5238600000
2022-08-09 04:00:00,13064.240234375,13095.7001953125,12945.599609375,13008.169921875,5307340000
2022-08-10 04:00:00,13330.66015625,13386.849609375,13220.0498046875,13378.3203125,5196210000
2022-08-11 04:00:00,13471.0302734375,13555.3798828125,13271.349609375,13291.990234375,5815960000
2022-08-12 04:00:00,13384.650390625,13565.8701171875,13341.650390625,13565.8701171875,4782610000
2022-08-15 04:00:00,13529.66015625,13685.650390625,13524.5302734375,13667.1796875,4476040000
2022-08-16 04:00:00,13617.66015625,13720.91015625,13508.4697265625,13635.2099609375,5028410000
2022-08-17 04:00:00,13499.240234375,13591.580078125,13389.8203125,13470.8603515625,5229520000
2022-08-18 04:00:00,13474.240234375,13553.2802734375,13405.740234375,13505.990234375,4724350000
2022-08-19 04:00:00,13370.25,13402.6103515625,13210.8203125,13242.900390625,4628170000
2022-08-22 04:00:00,13056.3896484375,13073.0703125,12859.8203125,12890.5400390625,4270980000
2022-08-23 04:00:00,12885.2802734375,13000.7099609375,12852.7001953125,12881.7900390625,3836180000
2022-08-24 04:00:00,12876.23046875,12995.1396484375,12843.580078125,12917.8603515625,3917170000
2022-08-25 04:00:00,12984.740234375,13146.83984375,12951.6103515625,13143.580078125,4323470000
2022-08-26 04:00:00,13129.91015625,13175.25,12603.41015625,12605.169921875,4530000000
2022-08-29 04:00:00,12488.4599609375,12594.33984375,12440.400390625,12484.3203125,4209850000
2022-08-30 04:00:00,12562.400390625,12572.8798828125,12240.8203125,12342.7001953125,4681520000
2022-08-31 04:00:00,12448.0703125,12502.150390625,12268.080078125,12272.0302734375,4952010000
2022-09-01 04:00:00,12158.8798828125,12290.330078125,12012.98046875,12274.6201171875,4792890000
2022-09-02 04:00:00,12392.4599609375,12451.2802734375,12035.5302734375,12098.4404296875,4257410000
2022-09-06 04:00:00,12106.5703125,12152.419921875,11928.8095703125,12011.3095703125,4622940000
2022-09-07 04:00:00,12038.1796875,12298.1201171875,12026.98046875,12259.3896484375,4445640000
2022-09-08 04:00:00,12139.5703125,12374.1298828125,12120.259765625,12321.1904296875,4329910000
2022-09-09 04:00:00,12424.150390625,12610.4296875,12424.150390625,12588.2900390625,4401590000
2022-09-12 04:00:00,12649.23046875,12752.830078125,12639.759765625,12739.7197265625,4146680000
2022-09-13 04:00:00,12364.830078125,12420.009765625,12004.419921875,12033.6201171875,5188380000
2022-09-14 04:00:00,12092.0302734375,12170.25,12016.4296875,12134.400390625,4861530000
2022-09-15 04:00:00,12034.4296875,12153.33984375,11867.8798828125,11927.490234375,4805910000
2022-09-16 04:00:00,11775.9404296875,11875.08984375,11710.259765625,11861.3798828125,7451840000
2022-09-19 04:00:00,11753.599609375,11956.7900390625,11752.4296875,11953.26953125,4168670000
2022-09-20 04:00:00,11855.83984375,11951.1298828125,11761.6904296875,11851.5400390625,4028100000
2022-09-21 04:00:00,11892.7197265625,12062.51953125,11636.25,11637.7900390625,4471000000
2022-09-22 04:00:00,11574.3203125,11617.990234375,11448.8603515625,11501.650390625,4916470000
2022-09-23 04:00:00,11398.75,11402.41015625,11169.66015625,11311.240234375,5134350000
2022-09-26 04:00:00,11283.1396484375,11473.3603515625,11235.740234375,11254.1103515625,4697730000
2022-09-27 04:00:00,11411.33984375,11502.3798828125,11175.2900390625,11271.75,4445050000
2022-09-28 04:00:00,11258.740234375,11546.8701171875,11210.8095703125,11493.830078125,4556100000
2022-09-29 04:00:00,11334.5703125,11339.91015625,11038.9404296875,11164.7802734375,4516630000
2022-09-30 04:00:00,11123.1103515625,11296.16015625,10966.9501953125,10971.2197265625,4649710000
2022-10-03 04:00:00,11059.169921875,11296.4296875,10985.009765625,11229.73046875,4415440000
2022-10-04 04:00:00,11477.849609375,11609.25,11462.3701171875,11582.5400390625,5004780000
2022-10-05 04:00:00,11429.4697265625,11647.6201171875,11312.51953125,11573.1796875,4091860000
2022-10-06 04:00:00,11556.400390625,11660.5498046875,11472.830078125,11485.5,4423320000
2022-10-07 04:00:00,11272.4599609375,11293.650390625,10991.66015625,11039.4697265625,4634190000
2022-10-10 04:00:00,11048.509765625,11063.2099609375,10824.25,10926.9697265625,3989640000
2022-10-11 04:00:00,10865.3203125,10981.91015625,10716.330078125,10791.349609375,4738840000
2022-10-12 04:00:00,10810.2998046875,10886.490234375,10754.849609375,10785.6201171875,4091030000
2022-10-13 04:00:00,10481.580078125,11087.66015625,10440.6396484375,11033.580078125,5300080000
2022-10-14 04:00:00,11130.080078125,11152.8896484375,10677.48046875,10692.0595703125,4393000000
2022-10-17 04:00:00,10967.25,11090.8701171875,10959.740234375,11062.5302734375,4439190000
2022-10-18 04:00:00,11368.759765625,11374.3798828125,11035.7998046875,11147.740234375,5047360000
2022-10-19 04:00:00,11081.8203125,11231.4599609375,11008.1103515625,11103.3798828125,4955090000
2022-10-20 04:00:00,11081.2197265625,11279.8095703125,11001.2802734375,11046.7099609375,4628010000
2022-10-21 04:00:00,10998.169921875,11327.76953125,10962.009765625,11310.330078125,4706440000
2022-10-24 04:00:00,11321.1103515625,11468.1796875,11166.490234375,11430.259765625,4808710000
2022-10-25 04:00:00,11482.8701171875,11681.849609375,11480.41015625,11669.990234375,5141760000
2022-10-26 04:00:00,11409.7900390625,11657.0595703125,11388.33984375,11405.900390625,5224440000
2022-10-27 04:00:00,11387.7099609375,11417.0400390625,11179.900390625,11191.6298828125,4773520000
2022-10-28 04:00:00,11176.990234375,11563.16015625,11176.990234375,11546.2099609375,4731940000
2022-10-31 04:00:00,11465.2099609375,11482.990234375,11331.259765625,11405.5703125,4753740000
2022-11-01 04:00:00,11571.5302734375,11574.3896484375,11278.2802734375,11288.9501953125,4677520000
2022-11-02 04:00:00,11300.26953125,11410.91015625,10903.48046875,10906.33984375,5436420000
2022-11-03 04:00:00,10769.4296875,10852.1796875,10680.830078125,10690.599609375,5102190000
2022-11-04 04:00:00,10911.98046875,10934.6201171875,10632.3896484375,10857.0302734375,5453750000
2022-11-07 05:00:00,10900.830078125,11001.16015625,10817.58984375,10977.0,4456690000
2022-11-08 05:00:00,11039.580078125,11191.900390625,10897.5302734375,11059.5,5134500000
2022-11-09 05:00:00,10971.4296875,11012.66015625,10790.349609375,10797.5498046875,4977460000
2022-11-10 05:00:00,11350.419921875,11612.2001953125,11235.740234375,11605.9599609375,6433000000
2022-11-11 05:00:00,11604.3603515625,11840.0703125,11535.5595703125,11817.009765625,5867750000
2022-11-14 05:00:00,11728.1103515625,11863.8203125,11669.099609375,11700.9404296875,5004060000
2022-11-15 05:00:00,12006.4501953125,12024.9501953125,11735.400390625,11871.150390625,5617310000
2022-11-16 05:00:00,11767.419921875,11796.990234375,11673.1396484375,11699.08984375,4585190000
2022-11-17 05:00:00,11521.6396484375,11737.6103515625,11519.3798828125,11676.8603515625,4354360000
2022-11-18 05:00:00,11791.849609375,11794.6796875,11579.6396484375,11677.01953125,4175420000
2022-11-21 05:00:00,11623.349609375,11664.9404296875,11524.4404296875,11553.4501953125,3977130000
2022-11-22 05:00:00,11590.830078125,11731.759765625,11503.33984375,11724.83984375,4186360000
2022-11-23 05:00:00,11725.080078125,11866.419921875,11722.009765625,11838.7197265625,4431530000
2022-11-25 05:00:00,11777.330078125,11803.91015625,11748.7900390625,11756.0302734375,2184080000
2022-11-28 05:00:00,11684.0703125,11764.830078125,11555.259765625,11587.75,4271360000
2022-11-29 05:00:00,11590.2998046875,11613.330078125,11450.33984375,11503.4501953125,4592830000
2022-11-30 05:00:00,11505.740234375,12031.33984375,11481.8896484375,12030.0595703125,6653460000
2022-12-01 05:00:00,12030.240234375,12115.33984375,11928.66015625,12041.8896484375,5158120000
2022-12-02 05:00:00,11845.5302734375,12027.6201171875,11825.5302734375,11994.259765625,4523010000
2022-12-05 05:00:00,11899.5400390625,11957.3603515625,11732.150390625,11786.7998046875,4510030000
2022-12-06 05:00:00,11775.2001953125,11790.9296875,11488.599609375,11549.6904296875,4713330000
2022-12-07 05:00:00,11490.990234375,11577.6904296875,11431.9599609375,11497.3896484375,4343860000
